"Kernel Name","hbmv2::hbmLoadDominantKernel(const uint4 *, unsigned long, int, int)",
"Address","Source","Warp Stall Sampling (All Samples)","Warp Stall Sampling (Not-issued Samples)","# Samples","Instructions Executed","Thread Instructions Executed","Predicated-On Thread Instructions Executed","Avg. Threads Executed","Avg. Predicated-On Threads Executed","Derivative Avg. Predicated-On Threads Executed","Avg. Predicated-On Threads Unexecuted","Divergent Branches","Address Space","Access Operation","Access Size","L1 Tag Requests Global","L1 Conflicts Shared N-Way","L2 Theoretical Sectors Global Excessive","L2 Theoretical Sectors Global","L2 Theoretical Sectors Global Ideal","L2 Explicit Evict Policies","L2 Explicit Hit Policy Evict First","L2 Explicit Hit Policy Evict Last","L2 Explicit Hit Policy Evict Normal","L2 Explicit Hit Policy Evict Normal Demote","L2 Explicit Miss Policy Evict First","L2 Explicit Miss Policy Evict Normal","stall_barrier","stall_branch_resolving","stall_dispatch","stall_drain","stall_imc","stall_lg","stall_long_sb","stall_math","stall_membar","stall_mio","stall_misc","stall_no_inst","stall_not_selected","stall_selected","stall_short_sb","stall_sleep","stall_tex","stall_wait","stall_barrier (Not Issued)","stall_branch_resolving (Not Issued)","stall_dispatch (Not Issued)","stall_drain (Not Issued)","stall_imc (Not Issued)","stall_lg (Not Issued)","stall_long_sb (Not Issued)","stall_math (Not Issued)","stall_membar (Not Issued)","stall_mio (Not Issued)","stall_misc (Not Issued)","stall_no_inst (Not Issued)","stall_not_selected (Not Issued)","stall_selected (Not Issued)","stall_short_sb (Not Issued)","stall_sleeping (Not Issued)","stall_tex (Not Issued)","stall_wait (Not Issued)"
"0x77bf1d27ae40","      ISETP.LE.AND P0, PT, RZ, c[0x0][0x170], PT","0","0","0","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27ae50","      IADD3 R7, R10, R7, R10","0","0","0","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27ae60","      IADD3 R4, P1, R2, 0x1b000000, RZ","0","0","0","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27ae70","      IADD3 R7, R10, R7, R10","1","1","1","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x77bf1d27ae80","      IMAD.X R9, RZ, RZ, R3, P1","1","1","1","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x77bf1d27ae90","      IADD3 R7, R10, R7, R10","1","0","1","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27aea0","      IADD3 R7, R10, R7, R10","1","0","1","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27aeb0","      IADD3 R7, R10, R7, R10","2","0","2","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27aec0","      IADD3 R7, R10, R7, R10","1","1","1","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x77bf1d27aed0","      IADD3 R7, R10, R7, R10","0","0","0","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27aee0","      IADD3 R7, R10, R7, R10","0","0","0","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27aef0","      IADD3 R7, R10, R7, R10","3","1","3","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x77bf1d27af00","      IADD3 R7, R10, R7, R10","2","2","2","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0x77bf1d27af10","      IADD3 R7, R10, R7, R10","1","1","1","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x77bf1d27af20","      IADD3 R7, R10, R7, R10","2","1","2","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x77bf1d27af30","      IADD3 R7, R10, R7, R10","1","1","1","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x77bf1d27af40","      IMAD R7, R7, 0x5bd1e995, R10","0","0","0","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27af50","      IMAD R7, R7, 0x5bd1e995, R10","0","0","0","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27af60","      IMAD R7, R7, 0x5bd1e995, R10","2","2","2","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0x77bf1d27af70","      IMAD R7, R7, 0x5bd1e995, R10","2","1","2","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x77bf1d27af80","      IMAD R7, R7, 0x5bd1e995, R10","3","2","3","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0x77bf1d27af90","      IMAD R7, R7, 0x5bd1e995, R10","3","3","3","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0x77bf1d27afa0","      IMAD R7, R7, 0x5bd1e995, R10","0","0","0","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27afb0","      IMAD R7, R7, 0x5bd1e995, R10","2","1","2","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x77bf1d27afc0","      IMAD R7, R7, 0x5bd1e995, R10","0","0","0","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27afd0","      IMAD R7, R7, 0x5bd1e995, R10","1","1","1","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x77bf1d27afe0","      IMAD R7, R7, 0x5bd1e995, R10","1","0","1","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27aff0","      IMAD R7, R7, 0x5bd1e995, R10","2","2","2","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0x77bf1d27b000","      IMAD R7, R7, 0x5bd1e995, R10","1","1","1","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x77bf1d27b010","      IMAD R7, R7, 0x5bd1e995, R10","0","0","0","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27b020","      IMAD R7, R7, 0x5bd1e995, R10","0","0","0","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27b030","      IMAD R7, R7, 0x5bd1e995, R10","3","2","3","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0x77bf1d27b040","@P0   IMAD.IADD R7, R10, 0x1, R7","0","0","0","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27b050","@P0   BRA 0x77bf1d27b8a0","1","0","1","13824","442368","442368","32","32","0","0","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27b060","      BPT.TRAP 0x1","0","0","0","0","0","0","0","0","32","32","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27b070","      IADD3 R12, P0, R2, 0xe000000, RZ","0","0","0","0","0","0","0","0","0","32","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27b080","      IMAD.X R13, RZ, RZ, R3, P0","0","0","0","0","0","0","0","0","0","32","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27b090","      LDG.E.STRONG.GPU R4, [R12.64+-0x800000]","0","0","0","0","0","0","0","0","0","32","0","","","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27b0a0","      LDG.E.STRONG.GPU R16, [R12.64+-0x4a0000]","0","0","0","0","0","0","0","0","0","32","0","","","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27b0b0","      IADD3 R20, P0, R2, 0xf000000, RZ","0","0","0","0","0","0","0","0","0","32","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27b0c0","      LDG.E.STRONG.GPU R26, [R12.64+-0x140000]","0","0","0","0","0","0","0","0","0","32","0","","","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27b0d0","      IMAD.X R21, RZ, RZ, R3, P0","0","0","0","0","0","0","0","0","0","32","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27b0e0","      LDG.E.STRONG.GPU R29, [R12.64+0x220000]","0","0","0","0","0","0","0","0","0","32","0","","","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27b0f0","      LDG.E.STRONG.GPU R14, [R12.64+0x580000]","0","0","0","0","0","0","0","0","0","32","0","","","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27b100","      LDG.E.STRONG.GPU R27, [R20.64+-0x720000]","0","0","0","0","0","0","0","0","0","32","0","","","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27b110","      IADD3 R8, P0, R2, 0x10000000, RZ","0","0","0","0","0","0","0","0","0","32","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27b120","      LDG.E.STRONG.GPU R6, [R20.64+-0x3c0000]","0","0","0","0","0","0","0","0","0","32","0","","","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27b130","      LDG.E.STRONG.GPU R15, [R20.64+-0x60000]","0","0","0","0","0","0","0","0","0","32","0","","","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27b140","      IMAD.X R9, RZ, RZ, R3, P0","0","0","0","0","0","0","0","0","0","32","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27b150","      LDG.E.STRONG.GPU R19, [R20.64+0x300000]","0","0","0","0","0","0","0","0","0","32","0","","","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27b160","      LDG.E.STRONG.GPU R22, [R20.64+0x660000]","0","0","0","0","0","0","0","0","0","32","0","","","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27b170","      LDG.E.STRONG.GPU R7, [R8.64+-0x640000]","0","0","0","0","0","0","0","0","0","32","0","","","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27b180","      LDG.E.STRONG.GPU R18, [R8.64+-0x2e0000]","0","0","0","0","0","0","0","0","0","32","0","","","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27b190","      LDG.E.STRONG.GPU R17, [R8.64+0x3e0000]","0","0","0","0","0","0","0","0","0","32","0","","","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27b1a0","      LDG.E.STRONG.GPU R12, [R8.64+0x740000]","0","0","0","0","0","0","0","0","0","32","0","","","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27b1b0","      LOP3.LUT R28, R5, R4, R16, 0x96, !PT","0","0","0","0","0","0","0","0","0","32","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27b1c0","      IADD3 R4, P0, R2, 0x11000000, RZ","0","0","0","0","0","0","0","0","0","32","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27b1d0","      LDG.E.STRONG.GPU R16, [R8.64+0x80000]","0","0","0","0","0","0","0","0","0","32","0","","","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27b1e0","      IMAD.X R5, RZ, RZ, R3, P0","0","0","0","0","0","0","0","0","0","32","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27b1f0","      LDG.E.STRONG.GPU R13, [R4.64+-0x560000]","0","0","0","0","0","0","0","0","0","32","0","","","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27b200","      LOP3.LUT R28, R28, R26, R29, 0x96, !PT","0","0","0","0","0","0","0","0","0","32","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27b210","      LDG.E.STRONG.GPU R26, [R4.64+-0x200000]","0","0","0","0","0","0","0","0","0","32","0","","","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27b220","      LOP3.LUT R27, R28, R14, R27, 0x96, !PT","0","0","0","0","0","0","0","0","0","32","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27b230","      IADD3 R14, P0, R2, 0x12000000, RZ","0","0","0","0","0","0","0","0","0","32","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27b240","      LDG.E.STRONG.GPU R29, [R4.64+0x160000]","0","0","0","0","0","0","0","0","0","32","0","","","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27b250","      LOP3.LUT R27, R27, R6, R15, 0x96, !PT","0","0","0","0","0","0","0","0","0","32","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27b260","      IMAD.X R15, RZ, RZ, R3, P0","0","0","0","0","0","0","0","0","0","32","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27b270","      LDG.E.STRONG.GPU R6, [R4.64+0x4c0000]","0","0","0","0","0","0","0","0","0","32","0","","","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27b280","      LDG.E.STRONG.GPU R21, [R14.64+-0x7e0000]","0","0","0","0","0","0","0","0","0","32","0","","","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27b290","      IADD3 R8, P0, R2, 0x13000000, RZ","0","0","0","0","0","0","0","0","0","32","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27b2a0","      LOP3.LUT R19, R27, R19, R22, 0x96, !PT","0","0","0","0","0","0","0","0","0","32","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27b2b0","      LDG.E.STRONG.GPU R20, [R14.64+-0x480000]","0","0","0","0","0","0","0","0","0","32","0","","","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27b2c0","      LDG.E.STRONG.GPU R27, [R14.64+-0x120000]","0","0","0","0","0","0","0","0","0","32","0","","","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27b2d0","      IMAD.X R9, RZ, RZ, R3, P0","0","0","0","0","0","0","0","0","0","32","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27b2e0","      LOP3.LUT R18, R19, R7, R18, 0x96, !PT","0","0","0","0","0","0","0","0","0","32","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27b2f0","      LDG.E.STRONG.GPU R7, [R14.64+0x240000]","0","0","0","0","0","0","0","0","0","32","0","","","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27b300","      LDG.E.STRONG.GPU R22, [R14.64+0x5a0000]","0","0","0","0","0","0","0","0","0","32","0","","","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27b310","      IADD3 R4, P0, R2, 0x14000000, RZ","0","0","0","0","0","0","0","0","0","32","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27b320","      LDG.E.STRONG.GPU R19, [R8.64+-0x3a0000]","0","0","0","0","0","0","0","0","0","32","0","","","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x77bf1d27b330","      IMAD.X R5, RZ, RZ, R3, P0","0","0","0","0","0","0","0","0","0","32","0","-","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
